Origin,Destination,Cabin,Booking Class,Booking Class Fare USD,Airline,Flight number,Dep_Date,Dep_time,match_key,overbooking,no_show,denied_boarding,cancellation
BBB,DDD,Y,B,652.74,AA,306,2023-10-06, 06:05,BBB_DDD_Y_B_AA_306_2023-10-06_ 06:05,0.08124833997123272,0.05190437282605519,0.0016249667994246546,0.029191481636773032
BBB,DDD,Y,T,138.2,AA,306,2023-10-06, 06:05,BBB_DDD_Y_T_AA_306_2023-10-06_ 06:05,0.18098635126489668,0.10601011026896034,0.0036197270252979336,0.07463656887713764
BBB,DDD,Y,G,179.8,AA,306,2023-10-06, 06:05,BBB_DDD_Y_G_AA_306_2023-10-06_ 06:05,0.19765016259543958,0.11735297565621,0.003953003251908792,0.07992624046155053
BBB,DDD,Y,N,220.92,AA,306,2023-10-06, 06:05,BBB_DDD_Y_N_AA_306_2023-10-06_ 06:05,0.14751443794153235,0.0857118505032074,0.002950288758830647,0.06152573483955822
BBB,DDD,Y,S,90.92,AA,306,2023-10-06, 06:05,BBB_DDD_Y_S_AA_306_2023-10-06_ 06:05,0.18655381063538604,0.10474573554730071,0.0037310762127077206,0.0814579540558328
BBB,DDD,Y,M,152.6,AA,306,2023-10-06, 06:05,BBB_DDD_Y_M_AA_306_2023-10-06_ 06:05,0.12886272027943296,0.08252364813361182,0.002577254405588659,0.04609722477486989
BBB,DDD,Y,L,340.92,AA,306,2023-10-06, 06:05,BBB_DDD_Y_L_AA_306_2023-10-06_ 06:05,0.11628481483329993,0.05926854045295358,0.0023256962966659986,0.056798033009312084
BBB,DDD,Y,Y,744.56,AA,306,2023-10-06, 06:05,BBB_DDD_Y_Y_AA_306_2023-10-06_ 06:05,0.06838477289397056,0.0430314256542814,0.0013676954578794112,0.0252250038561129
BBB,DDD,Y,K,404.56,AA,306,2023-10-06, 06:05,BBB_DDD_Y_K_AA_306_2023-10-06_ 06:05,0.12412791149683179,0.07349248459038461,0.002482558229936636,0.05040246574442855
BBB,DDD,Y,R,294.56,AA,306,2023-10-06, 06:05,BBB_DDD_Y_R_AA_306_2023-10-06_ 06:05,0.12553792147292872,0.07609856148232345,0.0025107584294585743,0.04920375254574395
BBB,DDD,Y,E,267.29,AA,306,2023-10-06, 06:05,BBB_DDD_Y_E_AA_306_2023-10-06_ 06:05,0.12745508782544956,0.07885128937104847,0.0025491017565089915,0.04836459290419926
BBB,DDD,Y,Y,744.56,AA,306,2023-12-06, 06:05,BBB_DDD_Y_Y_AA_306_2023-12-06_ 06:05,0.07565594705354807,0.047085350440632515,0.0015131189410709615,0.028428606812824022
BBB,DDD,J,J,836.38,AA,306,2023-12-06, 06:05,BBB_DDD_J_J_AA_306_2023-12-06_ 06:05,0.04058995732586071,0.02674139815869262,0.0008117991465172143,0.013772380622706224
BBB,DDD,Y,V,193.65,AA,306,2023-12-06, 06:05,BBB_DDD_Y_V_AA_306_2023-12-06_ 06:05,0.1821557509779023,0.11416533495095352,0.003643115019558046,0.06764854919857412
BBB,DDD,Y,I,109.1,AA,306,2023-12-06, 06:05,BBB_DDD_Y_I_AA_306_2023-12-06_ 06:05,0.12701261114503876,0.08820405177487356,0.0025402522229007753,0.03857018425270319
BBB,DDD,Y,P,175.47,AA,306,2023-12-06, 06:05,BBB_DDD_Y_P_AA_306_2023-12-06_ 06:05,0.13172000444289877,0.09400311057426132,0.0026344000888579755,0.0374696839951603
BBB,DDD,J,C,600.01,AA,306,2023-12-06, 06:05,BBB_DDD_J_C_AA_306_2023-12-06_ 06:05,0.11287243605579222,0.06472826038041668,0.0022574487211158446,0.04793233859903753
BBB,DDD,Y,B,652.74,AA,306,2023-12-06, 06:05,BBB_DDD_Y_B_AA_306_2023-12-06_ 06:05,0.09441247911640685,0.057457436544997374,0.0018882495823281371,0.03677785082961029
BBB,DDD,Y,O,248.2,AA,306,2023-12-06, 06:05,BBB_DDD_Y_O_AA_306_2023-12-06_ 06:05,0.11033346224340007,0.06606207664182545,0.0022066692448680014,0.044064313628286673
BBB,DDD,Y,Q,156.38,AA,306,2023-12-06, 06:05,BBB_DDD_Y_Q_AA_306_2023-12-06_ 06:05,0.17862834738923572,0.10155574518309582,0.0035725669477847145,0.07673735554907898
BBB,DDD,Y,K,404.56,AA,306,2023-12-06, 06:05,BBB_DDD_Y_K_AA_306_2023-12-06_ 06:05,0.11263714821778406,0.07143662827666136,0.002252742964355681,0.040989124449014154
BBB,DDD,J,D,387.58,AA,306,2023-12-06, 06:05,BBB_DDD_J_D_AA_306_2023-12-06_ 06:05,0.1155852919568401,0.07740164892571838,0.002311705839136802,0.03796671451277461
BBB,DDD,Y,W,560.92,AA,306,2023-12-06, 06:05,BBB_DDD_Y_W_AA_306_2023-12-06_ 06:05,0.17215641165618578,0.10645159363275311,0.003443128233123716,0.06538171778574434
BBB,DDD,Y,S,90.92,AA,306,2023-12-06, 06:05,BBB_DDD_Y_S_AA_306_2023-12-06_ 06:05,0.16953560230656156,0.10042473929802473,0.0033907120461312314,0.06879268146144882
BBB,DDD,Y,R,294.56,AA,306,2023-12-06, 06:05,BBB_DDD_Y_R_AA_306_2023-12-06_ 06:05,0.12733658788200575,0.08084860157925153,0.002546731757640115,0.04624900315123927
BBB,DDD,Y,E,267.29,AA,306,2023-12-06, 06:05,BBB_DDD_Y_E_AA_306_2023-12-06_ 06:05,0.12913763760200375,0.07546159643362546,0.002582752752040075,0.053433677837252135
BBB,DDD,Y,L,340.92,AA,306,2023-12-06, 06:05,BBB_DDD_Y_L_AA_306_2023-12-06_ 06:05,0.1263796431075001,0.07068898406577732,0.0025275928621500024,0.05545347186795345
BBB,DDD,Y,N,220.92,AA,306,2023-12-06, 06:05,BBB_DDD_Y_N_AA_306_2023-12-06_ 06:05,0.13364256258178528,0.07715826293211157,0.0026728512516357057,0.05623348155164268
BBB,DDD,Y,H,469.1,AA,306,2023-12-06, 06:05,BBB_DDD_Y_H_AA_306_2023-12-06_ 06:05,0.09330494149080304,0.05740469143589856,0.0018660988298160608,0.03572513692096334
BBB,DDD,Y,M,152.6,AA,306,2023-12-06, 06:05,BBB_DDD_Y_M_AA_306_2023-12-06_ 06:05,0.139889347491629,0.07553386989780388,0.0027977869498325802,0.06409293563567327
BBB,DDD,Y,T,138.2,AA,306,2023-12-06, 06:05,BBB_DDD_Y_T_AA_306_2023-12-06_ 06:05,0.2131011899582707,0.12080727012241196,0.004262023799165415,0.09189397513170973
BBB,DDD,Y,G,179.8,AA,306,2023-12-06, 06:05,BBB_DDD_Y_G_AA_306_2023-12-06_ 06:05,0.1755156395527803,0.09993843531687578,0.003510312791055606,0.07524779945619305
BBB,DDD,Y,L,350.92,AA,306,2023-10-08, 06:05,BBB_DDD_Y_L_AA_306_2023-10-08_ 06:05,0.14876085839919095,0.09040865702386666,0.002975217167983819,0.05807300951575247
BBB,DDD,Y,E,278.2,AA,306,2023-10-08, 06:05,BBB_DDD_Y_E_AA_306_2023-10-08_ 06:05,0.1545499189729742,0.1070744978323632,0.0030909983794594844,0.047185364470200115
BBB,DDD,Y,R,305.47,AA,306,2023-10-08, 06:05,BBB_DDD_Y_R_AA_306_2023-10-08_ 06:05,0.15765155104722275,0.1095273237880473,0.003153031020944455,0.047828349498218035
BBB,DDD,Y,K,405.47,AA,306,2023-10-08, 06:05,BBB_DDD_Y_K_AA_306_2023-10-08_ 06:05,0.135784389907277,0.08652910959106917,0.00271568779814554,0.04900044247292713
BBB,DDD,Y,Q,160.01,AA,306,2023-10-08, 06:05,BBB_DDD_Y_Q_AA_306_2023-10-08_ 06:05,0.17831633241398742,0.11374619719725966,0.0035663266482797483,0.06423547414408799
BBB,DDD,Y,G,179.8,AA,306,2023-10-08, 06:05,BBB_DDD_Y_G_AA_306_2023-10-08_ 06:05,0.18591434123093048,0.11003002543250671,0.00371828682461861,0.07553539491151921
BBB,DDD,Y,T,141.83,AA,306,2023-10-08, 06:05,BBB_DDD_Y_T_AA_306_2023-10-08_ 06:05,0.21754015011718889,0.13517154813988463,0.004350803002343777,0.08196032630790895
BBB,DDD,Y,M,155.07,AA,306,2023-10-08, 06:05,BBB_DDD_Y_M_AA_306_2023-10-08_ 06:05,0.1576971444543538,0.09967150485163777,0.003153942889087076,0.05772967627282432
BBB,DDD,Y,S,80.08,AA,306,2023-10-08, 06:05,BBB_DDD_Y_S_AA_306_2023-10-08_ 06:05,0.18614480047252538,0.10531585017132174,0.0037228960094505075,0.0804795968922976
BBB,DDD,Y,Y,750.92,AA,306,2023-10-08, 06:05,BBB_DDD_Y_Y_AA_306_2023-10-08_ 06:05,0.08248562797183294,0.04890791849993919,0.001649712559436659,0.03342290184232491
BBB,DDD,Y,O,250.92,AA,306,2023-10-08, 06:05,BBB_DDD_Y_O_AA_306_2023-10-08_ 06:05,0.14193238823849008,0.09795273774590627,0.002838647764769802,0.04371327419016001
BBB,DDD,Y,B,660.01,AA,306,2023-10-08, 06:05,BBB_DDD_Y_B_AA_306_2023-10-08_ 06:05,0.10475757559989936,0.06605903592420864,0.0020951515119979874,0.038501932432019895
BBB,DDD,Y,H,469.1,AA,306,2023-10-08, 06:05,BBB_DDD_Y_H_AA_306_2023-10-08_ 06:05,0.10962950899588023,0.07116420717575357,0.0021925901799176046,0.038259551014371215
BBB,DDD,Y,N,223.65,AA,306,2023-10-08, 06:05,BBB_DDD_Y_N_AA_306_2023-10-08_ 06:05,0.16278263228520057,0.09083504477126085,0.0032556526457040115,0.07164207982661687
BBB,DDD,Y,W,569.1,AA,306,2023-10-08, 06:05,BBB_DDD_Y_W_AA_306_2023-10-08_ 06:05,0.15381749612902254,0.09224135260151863,0.0030763499225804508,0.06128746145588194
BBB,DDD,J,D,383.65,AA,306,2023-10-08, 06:05,BBB_DDD_J_D_AA_306_2023-10-08_ 06:05,0.1530511375450834,0.10800854328037666,0.003061022750901668,0.044755350481895766
BBB,DDD,J,J,841.83,AA,306,2023-10-08, 06:05,BBB_DDD_J_J_AA_306_2023-10-08_ 06:05,0.043375100032863274,0.023514525393328944,0.0008675020006572655,0.019779168986410228
BBB,DDD,J,C,600.01,AA,306,2023-10-08, 06:05,BBB_DDD_J_C_AA_306_2023-10-08_ 06:05,0.1643779797606108,0.11437527622961213,0.003287559595212216,0.04969420172255341
BBB,DDD,Y,P,178.2,AA,306,2023-10-08, 06:05,BBB_DDD_Y_P_AA_306_2023-10-08_ 06:05,0.14759114091481101,0.0973034247728279,0.0029518228182962205,0.050010719588375205
BBB,DDD,Y,I,104.75,AA,306,2023-10-08, 06:05,BBB_DDD_Y_I_AA_306_2023-10-08_ 06:05,0.13287988203266124,0.0906003714460917,0.0026575976406532247,0.04203012387447603
BBB,DDD,Y,V,196.38,AA,306,2023-10-08, 06:05,BBB_DDD_Y_V_AA_306_2023-10-08_ 06:05,0.2421975556742246,0.1439336364919507,0.004843951113484492,0.09780936691173657
BBB,DDD,Y,E,278.2,AA,306,2023-11-08, 06:05,BBB_DDD_Y_E_AA_306_2023-11-08_ 06:05,0.10546910956575542,0.06809109204158621,0.0021093821913151086,0.03718007488560209
BBB,DDD,Y,K,405.47,AA,306,2023-11-08, 06:05,BBB_DDD_Y_K_AA_306_2023-11-08_ 06:05,0.1018361376072961,0.056826321764049455,0.002036722752145922,0.04481869150492174
BBB,DDD,Y,Y,750.92,AA,306,2023-11-08, 06:05,BBB_DDD_Y_Y_AA_306_2023-11-08_ 06:05,0.05629289541453825,0.032485983020105844,0.0011258579082907652,0.023701262841716798
BBB,DDD,Y,L,350.92,AA,306,2023-11-08, 06:05,BBB_DDD_Y_L_AA_306_2023-11-08_ 06:05,0.12392752233394641,0.08055122958692526,0.002478550446678928,0.043143707671989544
BBB,DDD,Y,R,305.47,AA,306,2023-11-08, 06:05,BBB_DDD_Y_R_AA_306_2023-11-08_ 06:05,0.12752889987195115,0.08586160315459745,0.002550577997439023,0.0414279526379531
BBB,DDD,Y,P,178.2,AA,306,2023-11-08, 06:05,BBB_DDD_Y_P_AA_306_2023-11-08_ 06:05,0.1286195317160145,0.08107183387964963,0.0025723906343202902,0.04730630687759074
BBB,DDD,J,C,600.01,AA,306,2023-11-08, 06:05,BBB_DDD_J_C_AA_306_2023-11-08_ 06:05,0.1465571589124918,0.09564172854459731,0.002931143178249836,0.050640374374196585
BBB,DDD,Y,V,196.38,AA,306,2023-11-08, 06:05,BBB_DDD_Y_V_AA_306_2023-11-08_ 06:05,0.19176352262263474,0.1151466998292972,0.003835270452452695,0.07625692426186102
BBB,DDD,Y,Q,160.01,AA,306,2023-11-08, 06:05,BBB_DDD_Y_Q_AA_306_2023-11-08_ 06:05,0.1417208612186382,0.08337265224267766,0.002834417224372764,0.058082229663865066
BBB,DDD,J,D,383.65,AA,306,2023-11-08, 06:05,BBB_DDD_J_D_AA_306_2023-11-08_ 06:05,0.12483090974922594,0.07519592076571158,0.002496618194984519,0.049400708446281895
BBB,DDD,Y,W,569.1,AA,306,2023-11-08, 06:05,BBB_DDD_Y_W_AA_306_2023-11-08_ 06:05,0.17215199741243087,0.09719615188446218,0.0034430399482486174,0.07463275357485828
BBB,DDD,J,J,841.83,AA,306,2023-11-08, 06:05,BBB_DDD_J_J_AA_306_2023-11-08_ 06:05,0.047587296038899475,0.028502479407251372,0.0009517459207779895,0.018995505600399264
BBB,DDD,Y,H,469.1,AA,306,2023-11-08, 06:05,BBB_DDD_Y_H_AA_306_2023-11-08_ 06:05,0.0872356378962848,0.053662761493996805,0.001744712757925696,0.03340915403454097
BBB,DDD,Y,N,223.65,AA,306,2023-11-08, 06:05,BBB_DDD_Y_N_AA_306_2023-11-08_ 06:05,0.1366428518515617,0.08222935669446832,0.002732857037031234,0.05415704616697487
BBB,DDD,Y,I,108.92,AA,306,2023-11-08, 06:05,BBB_DDD_Y_I_AA_306_2023-11-08_ 06:05,0.14260291867727123,0.09064522139249802,0.002852058373545425,0.05169006254217824
BBB,DDD,Y,O,250.92,AA,306,2023-11-08, 06:05,BBB_DDD_Y_O_AA_306_2023-11-08_ 06:05,0.11924595370967415,0.08311819375792913,0.002384919074193483,0.0359039611654186
BBB,DDD,Y,B,660.01,AA,306,2023-11-08, 06:05,BBB_DDD_Y_B_AA_306_2023-11-08_ 06:05,0.08261436908063086,0.05186369714941927,0.001652287381612617,0.03059562268251016
BBB,DDD,Y,M,155.07,AA,306,2023-11-08, 06:05,BBB_DDD_Y_M_AA_306_2023-11-08_ 06:05,0.13342207728896524,0.06689306283406346,0.0026684415457793047,0.06627861015993408
BBB,DDD,Y,S,90.92,AA,306,2023-11-08, 06:05,BBB_DDD_Y_S_AA_306_2023-11-08_ 06:05,0.17565599473517843,0.09858589306770668,0.0035131198947035685,0.07674043347153103
BBB,DDD,Y,T,141.83,AA,306,2023-11-08, 06:05,BBB_DDD_Y_T_AA_306_2023-11-08_ 06:05,0.19476042583726924,0.11274271723416365,0.003895208516745385,0.08165218553443258
BBB,DDD,Y,G,179.8,AA,306,2023-11-08, 06:05,BBB_DDD_Y_G_AA_306_2023-11-08_ 06:05,0.19209422020020192,0.12403003737929512,0.0038418844040040384,0.06770366364181751
BBB,DDD,Y,Q,160.01,AA,306,2023-12-08, 06:05,BBB_DDD_Y_Q_AA_306_2023-12-08_ 06:05,0.15043663646705702,0.09442472144920377,0.0030087327293411405,0.05572957808638528
BBB,DDD,J,D,383.65,AA,306,2023-12-08, 06:05,BBB_DDD_J_D_AA_306_2023-12-08_ 06:05,0.12101518127887793,0.07165224609009223,0.002420303625577559,0.04913581594612171
BBB,DDD,Y,W,569.1,AA,306,2023-12-08, 06:05,BBB_DDD_Y_W_AA_306_2023-12-08_ 06:05,0.1355672657612145,0.07826901523964075,0.0027113453152242902,0.057043820173213085
BBB,DDD,J,J,841.83,AA,306,2023-12-08, 06:05,BBB_DDD_J_J_AA_306_2023-12-08_ 06:05,0.041920652615137166,0.02228912005097357,0.0008384130523027434,0.019552856593319994
BBB,DDD,Y,P,178.2,AA,306,2023-12-08, 06:05,BBB_DDD_Y_P_AA_306_2023-12-08_ 06:05,0.13212603007624638,0.08040251624288056,0.0026425206015249277,0.05147554193785661
BBB,DDD,J,C,600.01,AA,306,2023-12-08, 06:05,BBB_DDD_J_C_AA_306_2023-12-08_ 06:05,0.13101452272809205,0.08249226267425412,0.0026202904545618412,0.0482763742164948
BBB,DDD,Y,V,196.38,AA,306,2023-12-08, 06:05,BBB_DDD_Y_V_AA_306_2023-12-08_ 06:05,0.18656007223406104,0.11056927645937481,0.003731201444681221,0.07564066299077135
BBB,DDD,Y,I,108.92,AA,306,2023-12-08, 06:05,BBB_DDD_Y_I_AA_306_2023-12-08_ 06:05,0.11761868986930435,0.08120227111348662,0.002352373797386087,0.036195673990706945
BBB,DDD,Y,O,250.92,AA,306,2023-12-08, 06:05,BBB_DDD_Y_O_AA_306_2023-12-08_ 06:05,0.13190402033945584,0.08433843317013257,0.002638080406789117,0.047318031937928
BBB,DDD,Y,B,660.01,AA,306,2023-12-08, 06:05,BBB_DDD_Y_B_AA_306_2023-12-08_ 06:05,0.07416846570435832,0.04577224382314971,0.0014833693140871664,0.028257023760920666
BBB,DDD,Y,H,469.1,AA,306,2023-12-08, 06:05,BBB_DDD_Y_H_AA_306_2023-12-08_ 06:05,0.09296648661243755,0.0574684987519228,0.001859329732248751,0.03532350993295712
BBB,DDD,Y,N,223.65,AA,306,2023-12-08, 06:05,BBB_DDD_Y_N_AA_306_2023-12-08_ 06:05,0.15483468488499308,0.09228946949463224,0.0030966936976998616,0.06225462427610918
BBB,DDD,Y,T,141.83,AA,306,2023-12-08, 06:05,BBB_DDD_Y_T_AA_306_2023-12-08_ 06:05,0.19226720238971848,0.10162904679723149,0.0038453440477943697,0.09027731176335416
BBB,DDD,Y,G,179.8,AA,306,2023-12-08, 06:05,BBB_DDD_Y_G_AA_306_2023-12-08_ 06:05,0.15773600634183743,0.08598799631850668,0.0031547201268367487,0.0714519737581068
BBB,DDD,Y,M,155.07,AA,306,2023-12-08, 06:05,BBB_DDD_Y_M_AA_306_2023-12-08_ 06:05,0.12472079039599547,0.06965879352729772,0.0024944158079199096,0.0548279230016024
BBB,DDD,Y,S,90.92,AA,306,2023-12-08, 06:05,BBB_DDD_Y_S_AA_306_2023-12-08_ 06:05,0.18748889193558055,0.12191557629588429,0.003749777838711611,0.06522143966269642
BBB,DDD,Y,Y,750.92,AA,306,2023-12-08, 06:05,BBB_DDD_Y_Y_AA_306_2023-12-08_ 06:05,0.06634160014663174,0.03417687652082287,0.0013268320029326348,0.03204021483424082
BBB,DDD,Y,L,350.92,AA,306,2023-12-08, 06:05,BBB_DDD_Y_L_AA_306_2023-12-08_ 06:05,0.13267087668115804,0.08570680262843532,0.0026534175336231608,0.04671507959833312
BBB,DDD,Y,R,305.47,AA,306,2023-12-08, 06:05,BBB_DDD_Y_R_AA_306_2023-12-08_ 06:05,0.13760798610438252,0.09047364689187894,0.00275215972208765,0.04687607887476528
BBB,DDD,Y,E,278.2,AA,306,2023-12-08, 06:05,BBB_DDD_Y_E_AA_306_2023-12-08_ 06:05,0.12321680878539766,0.07919610552035548,0.002464336175707953,0.043789452045161575
BBB,DDD,Y,K,405.47,AA,306,2023-12-08, 06:05,BBB_DDD_Y_K_AA_306_2023-12-08_ 06:05,0.10686670935433086,0.06997470027497808,0.0021373341870866173,0.03669144344917276
BBB,DDD,Y,Y,744.77,AA,306,2023-11-09, 06:05,BBB_DDD_Y_Y_AA_306_2023-11-09_ 06:05,0.07265105044309023,0.03999035525218101,0.0014530210088618046,0.03252434492988409
BBB,DDD,Y,S,93.86,AA,306,2023-11-09, 06:05,BBB_DDD_Y_S_AA_306_2023-11-09_ 06:05,0.15977628245582537,0.0869403896069114,0.0031955256491165073,0.07253602742803417
BBB,DDD,Y,M,154.14,AA,306,2023-11-09, 06:05,BBB_DDD_Y_M_AA_306_2023-11-09_ 06:05,0.13142193586574222,0.06681348691862415,0.0026284387173148445,0.06436179848369826
BBB,DDD,Y,G,179.8,AA,306,2023-11-09, 06:05,BBB_DDD_Y_G_AA_306_2023-11-09_ 06:05,0.18449900396221453,0.10407510962510533,0.0036899800792442906,0.08007762973121985
BBB,DDD,Y,T,135.68,AA,306,2023-11-09, 06:05,BBB_DDD_Y_T_AA_306_2023-11-09_ 06:05,0.19515619137598783,0.10368696936888289,0.003903123827519757,0.09110295617237171
BBB,DDD,Y,Q,153.86,AA,306,2023-11-09, 06:05,BBB_DDD_Y_Q_AA_306_2023-11-09_ 06:05,0.14896794914050232,0.0848283924122757,0.0029793589828100465,0.06385997620425889
BBB,DDD,Y,K,399.32,AA,306,2023-11-09, 06:05,BBB_DDD_Y_K_AA_306_2023-11-09_ 06:05,0.0942590789241224,0.058176867294262684,0.001885181578482448,0.03590530778694338
BBB,DDD,Y,E,272.05,AA,306,2023-11-09, 06:05,BBB_DDD_Y_E_AA_306_2023-11-09_ 06:05,0.1302565113444298,0.08517946863739373,0.0026051302268885962,0.044832579492619824
BBB,DDD,Y,R,299.32,AA,306,2023-11-09, 06:05,BBB_DDD_Y_R_AA_306_2023-11-09_ 06:05,0.13783645266573694,0.09433134363798473,0.0027567290533147388,0.04324641990784095
BBB,DDD,Y,L,344.77,AA,306,2023-11-09, 06:05,BBB_DDD_Y_L_AA_306_2023-11-09_ 06:05,0.11156136677798671,0.06781158984963795,0.002231227335559734,0.04354040044462656
BBB,DDD,Y,I,111.91,AA,306,2023-11-09, 06:05,BBB_DDD_Y_I_AA_306_2023-11-09_ 06:05,0.13129172425870003,0.07806287367524191,0.002625834485174001,0.05298244449897713
BBB,DDD,Y,V,190.23,AA,306,2023-11-09, 06:05,BBB_DDD_Y_V_AA_306_2023-11-09_ 06:05,0.2028837153052958,0.10556507904421474,0.0040576743061059165,0.09693786754031367
BBB,DDD,J,C,593.86,AA,306,2023-11-09, 06:05,BBB_DDD_J_C_AA_306_2023-11-09_ 06:05,0.12398490207067779,0.07964159237472622,0.002479698041413556,0.04411061693160187
BBB,DDD,Y,P,172.05,AA,306,2023-11-09, 06:05,BBB_DDD_Y_P_AA_306_2023-11-09_ 06:05,0.11251538416539296,0.06835714525584678,0.002250307683307859,0.043947071942148905
BBB,DDD,J,J,839.32,AA,306,2023-11-09, 06:05,BBB_DDD_J_J_AA_306_2023-11-09_ 06:05,0.038057377267225176,0.023481529266571443,0.0007611475453445035,0.014504422559553157
BBB,DDD,Y,W,562.95,AA,306,2023-11-09, 06:05,BBB_DDD_Y_W_AA_306_2023-11-09_ 06:05,0.17394414169757588,0.10015974497857788,0.0034788828339515176,0.07345794129984569
BBB,DDD,J,D,466.59,AA,306,2023-11-09, 06:05,BBB_DDD_J_D_AA_306_2023-11-09_ 06:05,0.11795189811341211,0.06661139958967326,0.002359037962268242,0.05111912839903886
BBB,DDD,Y,N,217.5,AA,306,2023-11-09, 06:05,BBB_DDD_Y_N_AA_306_2023-11-09_ 06:05,0.1533018754447909,0.09178217072893614,0.003066037508895818,0.061231990352400185
BBB,DDD,Y,H,462.95,AA,306,2023-11-09, 06:05,BBB_DDD_Y_H_AA_306_2023-11-09_ 06:05,0.10170775784043688,0.06104935693723892,0.0020341551568087376,0.040467517505845214
BBB,DDD,Y,B,653.86,AA,306,2023-11-09, 06:05,BBB_DDD_Y_B_AA_306_2023-11-09_ 06:05,0.08094188253089302,0.040846665466405405,0.0016188376506178603,0.03994330671021685
BBB,DDD,Y,O,244.77,AA,306,2023-11-09, 06:05,BBB_DDD_Y_O_AA_306_2023-11-09_ 06:05,0.1150741450714526,0.07697423951561698,0.002301482901429052,0.03788393634930603
BBB,DDD,Y,R,299.32,AA,306,2023-12-09, 06:05,BBB_DDD_Y_R_AA_306_2023-12-09_ 06:05,0.15334610815644967,0.10535210974915603,0.0030669221631289935,0.047706201028635015
BBB,DDD,Y,L,344.77,AA,306,2023-12-09, 06:05,BBB_DDD_Y_L_AA_306_2023-12-09_ 06:05,0.13956928365980087,0.08466313582056012,0.0027913856731960176,0.054644206571467735
BBB,DDD,Y,Y,744.77,AA,306,2023-12-09, 06:05,BBB_DDD_Y_Y_AA_306_2023-12-09_ 06:05,0.0785699498060295,0.04861669687195243,0.00157139899612059,0.029805794182972353
BBB,DDD,Y,K,399.32,AA,306,2023-12-09, 06:05,BBB_DDD_Y_K_AA_306_2023-12-09_ 06:05,0.13566593191858756,0.08727242272071144,0.002713318638371751,0.04813889367454233
BBB,DDD,Y,E,272.05,AA,306,2023-12-09, 06:05,BBB_DDD_Y_E_AA_306_2023-12-09_ 06:05,0.12613633118694056,0.08164345537450604,0.0025227266237388113,0.04425614528235686
BBB,DDD,J,J,839.32,AA,306,2023-12-09, 06:05,BBB_DDD_J_J_AA_306_2023-12-09_ 06:05,0.04926621782806668,0.031883446370396994,0.0009853243565613335,0.017290309454441814
BBB,DDD,Y,W,562.95,AA,306,2023-12-09, 06:05,BBB_DDD_Y_W_AA_306_2023-12-09_ 06:05,0.17105855239941,0.10057831945363109,0.0034211710479882004,0.0701591931517499
BBB,DDD,J,D,466.59,AA,306,2023-12-09, 06:05,BBB_DDD_J_D_AA_306_2023-12-09_ 06:05,0.12359285838447424,0.08505839238804713,0.0024718571676894847,0.03830250901302788
BBB,DDD,Y,Q,153.86,AA,306,2023-12-09, 06:05,BBB_DDD_Y_Q_AA_306_2023-12-09_ 06:05,0.18567155844660288,0.12243376011070162,0.0037134311689320577,0.06288933309961448
BBB,DDD,Y,V,190.23,AA,306,2023-12-09, 06:05,BBB_DDD_Y_V_AA_306_2023-12-09_ 06:05,0.2225747024852405,0.13520857482796983,0.00445149404970481,0.08694840322525815
BBB,DDD,J,C,593.86,AA,306,2023-12-09, 06:05,BBB_DDD_J_C_AA_306_2023-12-09_ 06:05,0.14233125250777107,0.09296570928100953,0.0028466250501554212,0.04909841834263246
BBB,DDD,Y,P,172.05,AA,306,2023-12-09, 06:05,BBB_DDD_Y_P_AA_306_2023-12-09_ 06:05,0.16603505946194805,0.11255214760184572,0.003320701189238961,0.053171300072538556
BBB,DDD,Y,B,653.86,AA,306,2023-12-09, 06:05,BBB_DDD_Y_B_AA_306_2023-12-09_ 06:05,0.08925420137501124,0.05718915331940394,0.0017850840275002247,0.03189753728211057
BBB,DDD,Y,O,244.77,AA,306,2023-12-09, 06:05,BBB_DDD_Y_O_AA_306_2023-12-09_ 06:05,0.1278897436676923,0.07887773193673212,0.002557794873353846,0.04877199042603511
BBB,DDD,Y,I,109.3,AA,306,2023-12-09, 06:05,BBB_DDD_Y_I_AA_306_2023-12-09_ 06:05,0.12670568238717975,0.08585760958061885,0.002534113647743595,0.0406102737277934
BBB,DDD,Y,N,217.5,AA,306,2023-12-09, 06:05,BBB_DDD_Y_N_AA_306_2023-12-09_ 06:05,0.16891543884628468,0.1190884791758806,0.003378308776925694,0.049509942035594987
BBB,DDD,Y,H,462.95,AA,306,2023-12-09, 06:05,BBB_DDD_Y_H_AA_306_2023-12-09_ 06:05,0.11832122248950323,0.07109765406481992,0.002366424449790065,0.047001505158249295
BBB,DDD,Y,G,179.8,AA,306,2023-12-09, 06:05,BBB_DDD_Y_G_AA_306_2023-12-09_ 06:05,0.20646788275231917,0.12110978488176563,0.004129357655046384,0.08497060244502441
BBB,DDD,Y,T,135.68,AA,306,2023-12-09, 06:05,BBB_DDD_Y_T_AA_306_2023-12-09_ 06:05,0.2202593790888229,0.14743198436168828,0.004405187581776458,0.07241401565485928
BBB,DDD,Y,S,74.97,AA,306,2023-12-09, 06:05,BBB_DDD_Y_S_AA_306_2023-12-09_ 06:05,0.16935697566417107,0.10985618108891256,0.0033871395132834214,0.05918294827162765
BBB,DDD,Y,M,154.14,AA,306,2023-12-09, 06:05,BBB_DDD_Y_M_AA_306_2023-12-09_ 06:05,0.15073663894668848,0.09344816037182524,0.00301473277893377,0.05700557860382248
